metric,algorithm,mean,median,std,ci_low,ci_high
function_recovery_rmse,random,0.5435138673929554,0.5169478268373002,0.13823463167962907,0.494047239740046,0.5929804950458648
function_recovery_rmse,uncertainty,0.41605491811795264,0.40301297254211277,0.05084608574377474,0.3978598800111172,0.43424995622478807
function_recovery_rmse,expected_improvement,0.7491207556056841,0.6703831123879835,0.2635004382310463,0.6548283347703455,0.8434131764410228
function_recovery_rmse,information_gain,0.41885820638853766,0.4030129577838216,0.04800013978801567,0.4016815769626767,0.4360348358143986
function_recovery_rmse,echo_v0,0.3848129299542614,0.3831338171406634,0.03426324996023842,0.37255198342177653,0.3970738764867463
prediction_error,random,0.5435138673929554,0.5169478268373002,0.13823463167962907,0.494047239740046,0.5929804950458648
prediction_error,uncertainty,0.41605491811795264,0.40301297254211277,0.05084608574377474,0.3978598800111172,0.43424995622478807
prediction_error,expected_improvement,0.7491207556056841,0.6703831123879835,0.2635004382310463,0.6548283347703455,0.8434131764410228
prediction_error,information_gain,0.41885820638853766,0.4030129577838216,0.04800013978801567,0.4016815769626767,0.4360348358143986
prediction_error,echo_v0,0.3848129299542614,0.3831338171406634,0.03426324996023842,0.37255198342177653,0.3970738764867463
parameter_recovery_rmse,random,0.027904462515560283,0.02289289078622396,0.0138149074938446,0.02296086135893273,0.03284806367218784
parameter_recovery_rmse,uncertainty,0.026364148376935775,0.026656109711281933,0.010885780821456852,0.02246872173844934,0.03025957501542221
parameter_recovery_rmse,expected_improvement,0.04895945222387314,0.03889635095661882,0.041010907028845286,0.03428388762002193,0.06363501682772435
parameter_recovery_rmse,information_gain,0.02804271647441188,0.026656109711281933,0.012918247041389516,0.023419981139856185,0.03266545180896757
parameter_recovery_rmse,echo_v0,0.029385133597154476,0.02482300368532115,0.01540029556313664,0.023874208605999057,0.034896058588309894
probe_entropy,random,-905.6338102576924,-900.8098374987818,174.27531665597365,-967.9974313949297,-843.2701891204551
probe_entropy,uncertainty,-1316.8866361455184,-1374.5228047858382,212.75348171255538,-1393.019491811715,-1240.753780479322
probe_entropy,expected_improvement,-1022.8003545069015,-1054.0844603183543,292.1940042202873,-1127.3606360626527,-918.2400729511503
probe_entropy,information_gain,-1306.2013954383904,-1374.5231469567625,207.95029258914477,-1380.6154519510947,-1231.787338925686
probe_entropy,echo_v0,-1280.7769049775522,-1343.0715963944697,196.5503859796525,-1351.1115573013221,-1210.4422526537824
mean_predictive_std,random,0.4088476749448389,0.42323248396648927,0.06651843943847888,0.38504435709478146,0.4326509927948964
mean_predictive_std,uncertainty,0.24875622202283995,0.2593910940913595,0.09726426030290956,0.21395065347696085,0.28356179056871905
mean_predictive_std,expected_improvement,0.621457501803556,0.5562121833684048,0.2157942845651932,0.5442365088113531,0.6986784947957588
mean_predictive_std,information_gain,0.2579822122640701,0.25939116078142577,0.09564124193244371,0.22375743338305393,0.29220699114508625
mean_predictive_std,echo_v0,0.25685670776051467,0.2562931404140346,0.08215539019439588,0.22745777894617655,0.28625563657485276
total_cost,random,20.0,20.0,0.0,20.0,20.0
total_cost,uncertainty,20.0,20.0,0.0,20.0,20.0
total_cost,expected_improvement,20.0,20.0,0.0,20.0,20.0
total_cost,information_gain,20.0,20.0,0.0,20.0,20.0
total_cost,echo_v0,20.0,20.0,0.0,20.0,20.0
cost_efficiency_rmse,random,0.02717569336964776,0.025847391341865006,0.0069117315839814526,0.02470236198700229,0.02964902475229323
cost_efficiency_rmse,uncertainty,0.020802745905897632,0.02015064862710564,0.0025423042871887368,0.01989299400055586,0.021712497811239403
cost_efficiency_rmse,expected_improvement,0.03745603778028421,0.03351915561939918,0.013175021911552315,0.03274141673851728,0.04217065882205114
cost_efficiency_rmse,information_gain,0.02094291031942689,0.020150647889191083,0.002400006989400783,0.02008407884813384,0.02180174179071994
cost_efficiency_rmse,echo_v0,0.019240646497713072,0.01915669085703317,0.0017131624980119213,0.018627599171088825,0.01985369382433732
discovery_efficiency_rmse,random,0.02717569336964776,0.025847391341865006,0.0069117315839814526,0.02470236198700229,0.02964902475229323
discovery_efficiency_rmse,uncertainty,0.020802745905897632,0.02015064862710564,0.0025423042871887368,0.01989299400055586,0.021712497811239403
discovery_efficiency_rmse,expected_improvement,0.03745603778028421,0.03351915561939918,0.013175021911552315,0.03274141673851728,0.04217065882205114
discovery_efficiency_rmse,information_gain,0.02094291031942689,0.020150647889191083,0.002400006989400783,0.02008407884813384,0.02180174179071994
discovery_efficiency_rmse,echo_v0,0.019240646497713072,0.01915669085703317,0.0017131624980119213,0.018627599171088825,0.01985369382433732
