metric,algorithm,mean,median,std,ci_low,ci_high
leading_hypothesis_correct,echo_hypothesis_penalty,1.0,1.0,0.0,1.0,1.0
leading_hypothesis_correct,uncertainty,1.0,1.0,0.0,1.0,1.0
total_cost,echo_hypothesis,208.6288716635173,205.6741807145594,22.48531676743995,200.5826043954823,216.67513893155228
total_cost,echo_hypothesis_cost,197.92853005557953,193.62321366080795,22.750541926156345,189.78735318340992,206.06970692774914
total_cost,echo_hypothesis_penalty,52.91391869543291,53.599833789772575,8.958946810264639,49.70800075257859,56.11983663828723
total_cost,uncertainty,212.44271614496503,212.59081530855104,6.678182783592771,210.05295912720365,214.83247316272642
cost_efficiency_rmse,echo_hypothesis,0.00035472580286096767,0.0003195046564570602,0.00015069239880067167,0.000300801220496742,0.0004086503852251933
cost_efficiency_rmse,echo_hypothesis_cost,0.000399419437382853,0.00036710052471354034,0.00017469047007613852,0.0003369072555021566,0.0004619316192635494
cost_efficiency_rmse,echo_hypothesis_penalty,0.01979255568729204,0.01839445534330355,0.012114832514558726,0.01545731854885975,0.024127792825724328
cost_efficiency_rmse,uncertainty,0.000306803861110693,0.0003163151113148776,8.583982353190887e-05,0.0002760864747593093,0.0003375212474620766
discovery_efficiency_rmse,echo_hypothesis,0.0036446563107055407,0.0034287121008607343,0.0014186563054974241,0.00313699667159186,0.004152315949819222
discovery_efficiency_rmse,echo_hypothesis_cost,0.0038891919229368127,0.0036645732378897873,0.001557097289348382,0.0033319918139940578,0.004446392031879567
discovery_efficiency_rmse,echo_hypothesis_penalty,0.04920076378767856,0.0428294464195884,0.026202887690687873,0.039824180849835286,0.05857734672552184
discovery_efficiency_rmse,uncertainty,0.0032590974283525937,0.003319628336789481,0.0009086411222021001,0.0029339443786720867,0.0035842504780331007
